directory,label
imageData/Pentagon_68a96e10-2a9a-11ea-8123-8363a7ec19e6.png,5
imageData/Octagon_a7af0e70-2a91-11ea-8123-8363a7ec19e6.png,4
imageData/Octagon_75429a18-2a84-11ea-8123-8363a7ec19e6.png,4
imageData/Triangle_42f8b298-2a8b-11ea-8123-8363a7ec19e6.png,8
imageData/Square_7a8787de-2a9a-11ea-8123-8363a7ec19e6.png,6
imageData/Heptagon_f3007906-2a94-11ea-8123-8363a7ec19e6.png,1
imageData/Hexagon_e2a5be34-2a87-11ea-8123-8363a7ec19e6.png,2
imageData/Star_662b528e-2a8b-11ea-8123-8363a7ec19e6.png,7
imageData/Pentagon_b6c7f78a-2a93-11ea-8123-8363a7ec19e6.png,5
imageData/Hexagon_488007ac-2a9a-11ea-8123-8363a7ec19e6.png,2
imageData/Square_b47fa71a-2a99-11ea-8123-8363a7ec19e6.png,6
imageData/Pentagon_8c210d62-2a8b-11ea-8123-8363a7ec19e6.png,5
imageData/Pentagon_31910d30-2a8f-11ea-8123-8363a7ec19e6.png,5
imageData/Triangle_47eba96e-2a94-11ea-8123-8363a7ec19e6.png,8
imageData/Star_b884c214-2a85-11ea-8123-8363a7ec19e6.png,7
imageData/Pentagon_396a8cc0-2a94-11ea-8123-8363a7ec19e6.png,5
imageData/Star_8ff4a674-2a95-11ea-8123-8363a7ec19e6.png,7
imageData/Nonagon_3992f00e-2a88-11ea-8123-8363a7ec19e6.png,3
imageData/Hexagon_3c6fc342-2a88-11ea-8123-8363a7ec19e6.png,2
imageData/Octagon_6b7f2926-2a91-11ea-8123-8363a7ec19e6.png,4
imageData/Triangle_d7c98d80-2a94-11ea-8123-8363a7ec19e6.png,8
imageData/Nonagon_a1091b54-2a98-11ea-8123-8363a7ec19e6.png,3
imageData/Octagon_7290067c-2a8c-11ea-8123-8363a7ec19e6.png,4
imageData/Heptagon_9076c980-2a98-11ea-8123-8363a7ec19e6.png,1
imageData/Heptagon_8f1b0da4-2a8d-11ea-8123-8363a7ec19e6.png,1
imageData/Hexagon_4c1fdbb0-2a92-11ea-8123-8363a7ec19e6.png,2
imageData/Pentagon_a1393640-2a89-11ea-8123-8363a7ec19e6.png,5
imageData/Octagon_de5cb8f6-2a8b-11ea-8123-8363a7ec19e6.png,4
imageData/Star_43761554-2a8f-11ea-8123-8363a7ec19e6.png,7
imageData/Heptagon_afbf72c4-2a93-11ea-8123-8363a7ec19e6.png,1
imageData/Pentagon_20bbb726-2a8f-11ea-8123-8363a7ec19e6.png,5
imageData/Pentagon_a203956a-2a99-11ea-8123-8363a7ec19e6.png,5
imageData/Pentagon_c4f17878-2a88-11ea-8123-8363a7ec19e6.png,5
imageData/Nonagon_348341e8-2a94-11ea-8123-8363a7ec19e6.png,3
imageData/Triangle_89dcd048-2a92-11ea-8123-8363a7ec19e6.png,8
imageData/Heptagon_2245112a-2a8d-11ea-8123-8363a7ec19e6.png,1
imageData/Hexagon_cfcd9a36-2a8a-11ea-8123-8363a7ec19e6.png,2
imageData/Square_297cab0c-2a8c-11ea-8123-8363a7ec19e6.png,6
imageData/Nonagon_ec49b4d4-2a84-11ea-8123-8363a7ec19e6.png,3
imageData/Octagon_680fbec0-2a89-11ea-8123-8363a7ec19e6.png,4
imageData/Octagon_f8906af8-2a98-11ea-8123-8363a7ec19e6.png,4
imageData/Pentagon_f41b009e-2a95-11ea-8123-8363a7ec19e6.png,5
imageData/Nonagon_1e2b1018-2a87-11ea-8123-8363a7ec19e6.png,3
imageData/Triangle_ab4ce3a6-2a85-11ea-8123-8363a7ec19e6.png,8
imageData/Heptagon_6e1a737e-2a97-11ea-8123-8363a7ec19e6.png,1
imageData/Square_f0f537b2-2a96-11ea-8123-8363a7ec19e6.png,6
imageData/Square_cb80e676-2a86-11ea-8123-8363a7ec19e6.png,6
imageData/Heptagon_69cc21ac-2a90-11ea-8123-8363a7ec19e6.png,1
imageData/Square_1912a344-2a86-11ea-8123-8363a7ec19e6.png,6
imageData/Square_72b2fc6e-2a9a-11ea-8123-8363a7ec19e6.png,6
imageData/Heptagon_98bd248a-2a8a-11ea-8123-8363a7ec19e6.png,1
imageData/Square_b5e9f52c-2a96-11ea-8123-8363a7ec19e6.png,6
imageData/Square_366e3b72-2a83-11ea-8123-8363a7ec19e6.png,6
imageData/Square_1d1487f2-2a93-11ea-8123-8363a7ec19e6.png,6
imageData/Triangle_c2861e52-2a8f-11ea-8123-8363a7ec19e6.png,8
imageData/Heptagon_381d0b12-2a8b-11ea-8123-8363a7ec19e6.png,1
imageData/Octagon_76ab4044-2a98-11ea-8123-8363a7ec19e6.png,4
imageData/Pentagon_c0fc8a22-2a98-11ea-8123-8363a7ec19e6.png,5
imageData/Hexagon_37e2d3b8-2a89-11ea-8123-8363a7ec19e6.png,2
imageData/Octagon_d0cde3cc-2a90-11ea-8123-8363a7ec19e6.png,4
imageData/Pentagon_2d59c176-2a94-11ea-8123-8363a7ec19e6.png,5
imageData/Nonagon_23a7aa4a-2a84-11ea-8123-8363a7ec19e6.png,3
imageData/Hexagon_fcabbf88-2a99-11ea-8123-8363a7ec19e6.png,2
imageData/Nonagon_1007cd40-2a88-11ea-8123-8363a7ec19e6.png,3
imageData/Hexagon_f144ba02-2a83-11ea-8123-8363a7ec19e6.png,2
imageData/Square_b46ee736-2a8a-11ea-8123-8363a7ec19e6.png,6
imageData/Octagon_90b876b4-2a8e-11ea-8123-8363a7ec19e6.png,4
imageData/Heptagon_7923e32c-2a92-11ea-8123-8363a7ec19e6.png,1
imageData/Pentagon_46cd21a8-2a89-11ea-8123-8363a7ec19e6.png,5
imageData/Triangle_a426a658-2a84-11ea-8123-8363a7ec19e6.png,8
imageData/Hexagon_28a193ee-2a89-11ea-8123-8363a7ec19e6.png,2
imageData/Heptagon_8960141a-2a9a-11ea-8123-8363a7ec19e6.png,1
imageData/Square_d89f0942-2a99-11ea-8123-8363a7ec19e6.png,6
imageData/Star_9d497936-2a8a-11ea-8123-8363a7ec19e6.png,7
imageData/Triangle_6d3667fe-2a8a-11ea-8123-8363a7ec19e6.png,8
imageData/Nonagon_713825a4-2a99-11ea-8123-8363a7ec19e6.png,3
imageData/Hexagon_5ccffb1a-2a84-11ea-8123-8363a7ec19e6.png,2
imageData/Hexagon_186d0d64-2a84-11ea-8123-8363a7ec19e6.png,2
imageData/Nonagon_bf422ef6-2a9a-11ea-8123-8363a7ec19e6.png,3
imageData/Pentagon_049133b0-2a98-11ea-8123-8363a7ec19e6.png,5
imageData/Triangle_3d6d0b94-2a86-11ea-8123-8363a7ec19e6.png,8
imageData/Hexagon_0e1c5f70-2a9a-11ea-8123-8363a7ec19e6.png,2
imageData/Heptagon_20e79cd6-2a87-11ea-8123-8363a7ec19e6.png,1
imageData/Octagon_e659fd62-2a8a-11ea-8123-8363a7ec19e6.png,4
imageData/Octagon_d15d0050-2a8d-11ea-8123-8363a7ec19e6.png,4
imageData/Hexagon_0419adec-2a96-11ea-8123-8363a7ec19e6.png,2
imageData/Square_fe95e2bc-2a8d-11ea-8123-8363a7ec19e6.png,6
imageData/Square_0606b068-2a97-11ea-8123-8363a7ec19e6.png,6
imageData/Nonagon_17541ca2-2a88-11ea-8123-8363a7ec19e6.png,3
imageData/Square_a7cd6534-2a8f-11ea-8123-8363a7ec19e6.png,6
imageData/Nonagon_81be0b7e-2a93-11ea-8123-8363a7ec19e6.png,3
imageData/Hexagon_d6bfee0c-2a99-11ea-8123-8363a7ec19e6.png,2
imageData/Octagon_863cefea-2a88-11ea-8123-8363a7ec19e6.png,4
imageData/Heptagon_b572e362-2a8a-11ea-8123-8363a7ec19e6.png,1
imageData/Nonagon_ae8cf902-2a8f-11ea-8123-8363a7ec19e6.png,3
imageData/Hexagon_99dcd3c6-2a88-11ea-8123-8363a7ec19e6.png,2
imageData/Triangle_dc2f74b6-2a85-11ea-8123-8363a7ec19e6.png,8
imageData/Square_7ab346f4-2a99-11ea-8123-8363a7ec19e6.png,6
imageData/Square_659dc5ee-2a91-11ea-8123-8363a7ec19e6.png,6
imageData/Nonagon_10d8046c-2a95-11ea-8123-8363a7ec19e6.png,3
imageData/Nonagon_522c83d6-2a98-11ea-8123-8363a7ec19e6.png,3
imageData/Hexagon_830c4678-2a91-11ea-8123-8363a7ec19e6.png,2
imageData/Nonagon_0df03fac-2a96-11ea-8123-8363a7ec19e6.png,3
imageData/Octagon_e47e13dc-2a91-11ea-8123-8363a7ec19e6.png,4
imageData/Pentagon_111fee3c-2a89-11ea-8123-8363a7ec19e6.png,5
imageData/Heptagon_57c5b2d2-2a88-11ea-8123-8363a7ec19e6.png,1
imageData/Hexagon_88820a50-2a89-11ea-8123-8363a7ec19e6.png,2
imageData/Nonagon_ce5b088e-2a92-11ea-8123-8363a7ec19e6.png,3
imageData/Hexagon_7bb4081e-2a8e-11ea-8123-8363a7ec19e6.png,2
imageData/Heptagon_5cb7261a-2a86-11ea-8123-8363a7ec19e6.png,1
imageData/Square_c29836b0-2a98-11ea-8123-8363a7ec19e6.png,6
imageData/Nonagon_12c52dee-2a96-11ea-8123-8363a7ec19e6.png,3
imageData/Star_413fc146-2a98-11ea-8123-8363a7ec19e6.png,7
imageData/Pentagon_6504d084-2a85-11ea-8123-8363a7ec19e6.png,5
imageData/Square_94c92f3e-2a96-11ea-8123-8363a7ec19e6.png,6
imageData/Octagon_2edf6b24-2a83-11ea-8123-8363a7ec19e6.png,4
imageData/Octagon_96009c34-2a8c-11ea-8123-8363a7ec19e6.png,4
imageData/Hexagon_f36c7846-2a89-11ea-8123-8363a7ec19e6.png,2
imageData/Heptagon_4e085fdc-2a84-11ea-8123-8363a7ec19e6.png,1
imageData/Octagon_f35a6fc4-2a8f-11ea-8123-8363a7ec19e6.png,4
imageData/Octagon_519ebbac-2a91-11ea-8123-8363a7ec19e6.png,4
imageData/Hexagon_8f7bd196-2a85-11ea-8123-8363a7ec19e6.png,2
imageData/Hexagon_b6adb902-2a92-11ea-8123-8363a7ec19e6.png,2
imageData/Octagon_0d07b8b0-2a99-11ea-8123-8363a7ec19e6.png,4
imageData/Star_cb11adaa-2a96-11ea-8123-8363a7ec19e6.png,7
imageData/Pentagon_022dc93a-2a93-11ea-8123-8363a7ec19e6.png,5
imageData/Nonagon_bea835c6-2a9a-11ea-8123-8363a7ec19e6.png,3
imageData/Pentagon_9ed7bafa-2a9a-11ea-8123-8363a7ec19e6.png,5
imageData/Hexagon_75fea4bc-2a96-11ea-8123-8363a7ec19e6.png,2
imageData/Heptagon_717cce7a-2a8f-11ea-8123-8363a7ec19e6.png,1
imageData/Nonagon_16c668d4-2a8e-11ea-8123-8363a7ec19e6.png,3
imageData/Pentagon_0f934876-2a92-11ea-8123-8363a7ec19e6.png,5
imageData/Hexagon_bc0f96de-2a85-11ea-8123-8363a7ec19e6.png,2
imageData/Star_5e42b35e-2a87-11ea-8123-8363a7ec19e6.png,7
imageData/Heptagon_fcdd35fc-2a8c-11ea-8123-8363a7ec19e6.png,1
imageData/Square_d85960b6-2a87-11ea-8123-8363a7ec19e6.png,6
imageData/Star_b6396086-2a86-11ea-8123-8363a7ec19e6.png,7
imageData/Square_97bb809c-2a8d-11ea-8123-8363a7ec19e6.png,6
imageData/Heptagon_5d5bfdfc-2a8b-11ea-8123-8363a7ec19e6.png,1
imageData/Heptagon_3c9e574e-2a96-11ea-8123-8363a7ec19e6.png,1
imageData/Nonagon_59703888-2a87-11ea-8123-8363a7ec19e6.png,3
imageData/Hexagon_c9d5b070-2a97-11ea-8123-8363a7ec19e6.png,2
imageData/Heptagon_4ec62428-2a97-11ea-8123-8363a7ec19e6.png,1
imageData/Hexagon_a3dbd2d6-2a93-11ea-8123-8363a7ec19e6.png,2
imageData/Nonagon_762ac6f4-2a8d-11ea-8123-8363a7ec19e6.png,3
imageData/Square_55369a6c-2a8e-11ea-8123-8363a7ec19e6.png,6
imageData/Triangle_c31fd2e0-2a8f-11ea-8123-8363a7ec19e6.png,8
imageData/Nonagon_4a0c519c-2a91-11ea-8123-8363a7ec19e6.png,3
imageData/Heptagon_205bc890-2a97-11ea-8123-8363a7ec19e6.png,1
imageData/Pentagon_42270dec-2a9a-11ea-8123-8363a7ec19e6.png,5
imageData/Octagon_af2ee5ac-2a83-11ea-8123-8363a7ec19e6.png,4
imageData/Square_b8a6b2fc-2a8f-11ea-8123-8363a7ec19e6.png,6
imageData/Pentagon_28975e52-2a97-11ea-8123-8363a7ec19e6.png,5
imageData/Heptagon_9f80f536-2a93-11ea-8123-8363a7ec19e6.png,1
imageData/Hexagon_b2ec7a10-2a88-11ea-8123-8363a7ec19e6.png,2
imageData/Octagon_4a79e168-2a95-11ea-8123-8363a7ec19e6.png,4
imageData/Octagon_2e640bfe-2a98-11ea-8123-8363a7ec19e6.png,4
imageData/Octagon_7592c5e0-2a9a-11ea-8123-8363a7ec19e6.png,4
imageData/Hexagon_c5d221b8-2a8b-11ea-8123-8363a7ec19e6.png,2
imageData/Star_fc94d958-2a8f-11ea-8123-8363a7ec19e6.png,7
imageData/Star_34467ad8-2a8a-11ea-8123-8363a7ec19e6.png,7
imageData/Pentagon_adbe8816-2a93-11ea-8123-8363a7ec19e6.png,5
imageData/Heptagon_f90f85be-2a83-11ea-8123-8363a7ec19e6.png,1
imageData/Nonagon_7fcc91d0-2a90-11ea-8123-8363a7ec19e6.png,3
imageData/Triangle_94b4ff2c-2a88-11ea-8123-8363a7ec19e6.png,8
imageData/Octagon_c8f3f84c-2a8d-11ea-8123-8363a7ec19e6.png,4
imageData/Heptagon_0427f358-2a8b-11ea-8123-8363a7ec19e6.png,1
imageData/Triangle_6dd44e4c-2a8a-11ea-8123-8363a7ec19e6.png,8
imageData/Heptagon_9821e51e-2a90-11ea-8123-8363a7ec19e6.png,1
imageData/Pentagon_65b20054-2a8c-11ea-8123-8363a7ec19e6.png,5
imageData/Nonagon_ee2157e4-2a89-11ea-8123-8363a7ec19e6.png,3
imageData/Triangle_d2838044-2a83-11ea-8123-8363a7ec19e6.png,8
imageData/Octagon_c3a8f0d0-2a98-11ea-8123-8363a7ec19e6.png,4
imageData/Heptagon_5805864a-2a8e-11ea-8123-8363a7ec19e6.png,1
imageData/Pentagon_b23bb82c-2a8f-11ea-8123-8363a7ec19e6.png,5
imageData/Star_2c78a12c-2a95-11ea-8123-8363a7ec19e6.png,7
imageData/Pentagon_eb4c9c3c-2a92-11ea-8123-8363a7ec19e6.png,5
imageData/Nonagon_8c458652-2a8f-11ea-8123-8363a7ec19e6.png,3
imageData/Octagon_fa5880e8-2a87-11ea-8123-8363a7ec19e6.png,4
imageData/Triangle_ef76e340-2a8c-11ea-8123-8363a7ec19e6.png,8
imageData/Square_96af9760-2a97-11ea-8123-8363a7ec19e6.png,6
imageData/Square_5f6e9e9c-2a9a-11ea-8123-8363a7ec19e6.png,6
imageData/Star_c8a9ec1a-2a98-11ea-8123-8363a7ec19e6.png,7
imageData/Star_c3e0bc06-2a8c-11ea-8123-8363a7ec19e6.png,7
imageData/Hexagon_a22e6c44-2a9a-11ea-8123-8363a7ec19e6.png,2
imageData/Square_6c8f1ea0-2a93-11ea-8123-8363a7ec19e6.png,6
imageData/Square_562aecd2-2a86-11ea-8123-8363a7ec19e6.png,6
imageData/Star_1f198e7e-2a9a-11ea-8123-8363a7ec19e6.png,7
imageData/Triangle_e72c8552-2a8f-11ea-8123-8363a7ec19e6.png,8
imageData/Hexagon_97d06330-2a98-11ea-8123-8363a7ec19e6.png,2
imageData/Pentagon_901cba88-2a90-11ea-8123-8363a7ec19e6.png,5
imageData/Hexagon_8f8ff134-2a86-11ea-8123-8363a7ec19e6.png,2
imageData/Nonagon_7585df06-2a95-11ea-8123-8363a7ec19e6.png,3
imageData/Heptagon_92935642-2a99-11ea-8123-8363a7ec19e6.png,1
imageData/Nonagon_1ed70848-2a94-11ea-8123-8363a7ec19e6.png,3
imageData/Pentagon_d6e40958-2a8b-11ea-8123-8363a7ec19e6.png,5
imageData/Nonagon_0291b84a-2a94-11ea-8123-8363a7ec19e6.png,3
imageData/Heptagon_d6f81590-2a97-11ea-8123-8363a7ec19e6.png,1
imageData/Heptagon_3624f024-2a98-11ea-8123-8363a7ec19e6.png,1
imageData/Pentagon_441cffd0-2a8b-11ea-8123-8363a7ec19e6.png,5
imageData/Pentagon_e07dd322-2a8b-11ea-8123-8363a7ec19e6.png,5
imageData/Triangle_a7d8cc42-2a8c-11ea-8123-8363a7ec19e6.png,8
imageData/Heptagon_96041400-2a9a-11ea-8123-8363a7ec19e6.png,1
imageData/Square_25db4d18-2a88-11ea-8123-8363a7ec19e6.png,6
imageData/Nonagon_bf757c8a-2a99-11ea-8123-8363a7ec19e6.png,3
imageData/Octagon_6c6d226e-2a93-11ea-8123-8363a7ec19e6.png,4
imageData/Square_0c0dc6e0-2a97-11ea-8123-8363a7ec19e6.png,6
imageData/Heptagon_40ad98e0-2a8c-11ea-8123-8363a7ec19e6.png,1
imageData/Pentagon_27ab07ca-2a9a-11ea-8123-8363a7ec19e6.png,5
imageData/Triangle_f4f4d306-2a8f-11ea-8123-8363a7ec19e6.png,8
imageData/Nonagon_521f4384-2a8d-11ea-8123-8363a7ec19e6.png,3
imageData/Nonagon_d8ec21c2-2a95-11ea-8123-8363a7ec19e6.png,3
imageData/Pentagon_d3286a64-2a97-11ea-8123-8363a7ec19e6.png,5
imageData/Triangle_a0917b44-2a98-11ea-8123-8363a7ec19e6.png,8
imageData/Nonagon_aa8f0f2a-2a85-11ea-8123-8363a7ec19e6.png,3
imageData/Heptagon_a1ed67d8-2a97-11ea-8123-8363a7ec19e6.png,1
imageData/Triangle_35300f50-2a89-11ea-8123-8363a7ec19e6.png,8
imageData/Triangle_b16acfec-2a93-11ea-8123-8363a7ec19e6.png,8
imageData/Nonagon_a70da40c-2a98-11ea-8123-8363a7ec19e6.png,3
imageData/Pentagon_5f8a030a-2a84-11ea-8123-8363a7ec19e6.png,5
imageData/Heptagon_e10bedda-2a98-11ea-8123-8363a7ec19e6.png,1
imageData/Triangle_c8772f9c-2a92-11ea-8123-8363a7ec19e6.png,8
imageData/Square_f02f8324-2a86-11ea-8123-8363a7ec19e6.png,6
imageData/Star_e6b25f4e-2a84-11ea-8123-8363a7ec19e6.png,7
imageData/Hexagon_e679dfbc-2a8d-11ea-8123-8363a7ec19e6.png,2
imageData/Star_f1c3e1d6-2a8f-11ea-8123-8363a7ec19e6.png,7
imageData/Hexagon_10a7bc20-2a91-11ea-8123-8363a7ec19e6.png,2
imageData/Octagon_a5951c4a-2a84-11ea-8123-8363a7ec19e6.png,4
imageData/Pentagon_cf5f5264-2a86-11ea-8123-8363a7ec19e6.png,5
imageData/Nonagon_05e29284-2a9a-11ea-8123-8363a7ec19e6.png,3
imageData/Star_bc530d2e-2a8f-11ea-8123-8363a7ec19e6.png,7
imageData/Triangle_a908d7fe-2a84-11ea-8123-8363a7ec19e6.png,8
imageData/Triangle_811ba170-2a95-11ea-8123-8363a7ec19e6.png,8
imageData/Triangle_5d332152-2a86-11ea-8123-8363a7ec19e6.png,8
imageData/Pentagon_d75507f6-2a87-11ea-8123-8363a7ec19e6.png,5
imageData/Triangle_537bc2b2-2a87-11ea-8123-8363a7ec19e6.png,8
imageData/Hexagon_a9ce1822-2a96-11ea-8123-8363a7ec19e6.png,2
imageData/Pentagon_d1fc461c-2a9a-11ea-8123-8363a7ec19e6.png,5
imageData/Hexagon_45db4aac-2a90-11ea-8123-8363a7ec19e6.png,2
imageData/Octagon_54359f00-2a84-11ea-8123-8363a7ec19e6.png,4
imageData/Hexagon_75a22912-2a8c-11ea-8123-8363a7ec19e6.png,2
imageData/Star_5de5b87c-2a99-11ea-8123-8363a7ec19e6.png,7
imageData/Star_be50c2bc-2a8d-11ea-8123-8363a7ec19e6.png,7
imageData/Square_9a902c44-2a8f-11ea-8123-8363a7ec19e6.png,6
imageData/Nonagon_b6b26bb8-2a98-11ea-8123-8363a7ec19e6.png,3
imageData/Nonagon_d7121b40-2a90-11ea-8123-8363a7ec19e6.png,3
imageData/Pentagon_1c9a2790-2a8a-11ea-8123-8363a7ec19e6.png,5
imageData/Heptagon_44472688-2a8c-11ea-8123-8363a7ec19e6.png,1
imageData/Star_4a073a7e-2a99-11ea-8123-8363a7ec19e6.png,7
